230,94.31437
260,94.37312
269,94.02714
268,94.32525
278,93.59846
267,92.7346
265,6.473052
265,93.43309
100,69.18375
100,90.97421
200,54.90918
200,55.96237
200,47.65223
200,48.43559
200,50.51584
0,61.84192
0,69.20333
0,82.01997
0,95.39584
